timestamp,plot_id,irrigate,duration_s,volume_m3,trigger
2023-01-01 19:00:00,plot_07,False,0,0.0,MPC
2023-01-01 19:30:00,plot_00,False,0,0.0,MPC
2023-01-01 19:30:00,plot_01,False,0,0.0,MPC
2023-01-01 19:30:00,plot_02,False,0,0.0,MPC
2023-01-01 19:30:00,plot_03,False,0,0.0,MPC
2023-01-01 19:30:00,plot_04,False,0,0.0,MPC
2023-01-01 19:30:00,plot_05,False,0,0.0,MPC
2023-01-01 19:30:00,plot_06,False,0,0.0,MPC
2023-01-01 19:30:00,plot_07,False,0,0.0,MPC
2023-01-01 20:00:00,plot_00,False,0,0.0,MPC
2023-01-01 20:00:00,plot_01,False,0,0.0,MPC
2023-01-01 20:00:00,plot_02,False,0,0.0,MPC
2023-01-01 20:00:00,plot_03,False,0,0.0,MPC
2023-01-01 20:00:00,plot_04,False,0,0.0,MPC
2023-01-01 20:00:00,plot_05,False,0,0.0,MPC
2023-01-01 20:00:00,plot_06,False,0,0.0,MPC
2023-01-01 20:00:00,plot_07,False,0,0.0,MPC
2023-01-01 20:30:00,plot_00,False,0,0.0,MPC
2023-01-01 20:30:00,plot_01,False,0,0.0,MPC
2023-01-01 20:30:00,plot_02,False,0,0.0,MPC
2023-01-01 20:30:00,plot_03,False,0,0.0,MPC
2023-01-01 20:30:00,plot_04,False,0,0.0,MPC
2023-01-01 20:30:00,plot_05,False,0,0.0,MPC
2023-01-01 20:30:00,plot_06,False,0,0.0,MPC
2023-01-01 20:30:00,plot_07,False,0,0.0,MPC
2023-01-01 21:00:00,plot_00,False,0,0.0,MPC
2023-01-01 21:00:00,plot_01,False,0,0.0,MPC
2023-01-01 21:00:00,plot_02,False,0,0.0,MPC
2023-01-01 21:00:00,plot_03,False,0,0.0,MPC
2023-01-01 21:00:00,plot_04,False,0,0.0,MPC
2023-01-01 21:00:00,plot_05,False,0,0.0,MPC
2023-01-01 21:00:00,plot_06,False,0,0.0,MPC
2023-01-01 21:00:00,plot_07,False,0,0.0,MPC
2023-01-01 21:30:00,plot_00,False,0,0.0,MPC
2023-01-01 21:30:00,plot_01,False,0,0.0,MPC
2023-01-01 21:30:00,plot_02,False,0,0.0,MPC
2023-01-01 21:30:00,plot_03,False,0,0.0,MPC
2023-01-01 21:30:00,plot_04,False,0,0.0,MPC
2023-01-01 21:30:00,plot_05,False,0,0.0,MPC
2023-01-01 21:30:00,plot_06,False,0,0.0,MPC
2023-01-01 21:30:00,plot_07,False,0,0.0,MPC
2023-01-01 22:00:00,plot_00,False,0,0.0,MPC
2023-01-01 22:00:00,plot_01,False,0,0.0,MPC
2023-01-01 22:00:00,plot_02,False,0,0.0,MPC
2023-01-01 22:00:00,plot_03,False,0,0.0,MPC
2023-01-01 22:00:00,plot_04,False,0,0.0,MPC
2023-01-01 22:00:00,plot_05,False,0,0.0,MPC
2023-01-01 22:00:00,plot_06,False,0,0.0,MPC
2023-01-01 22:00:00,plot_07,False,0,0.0,MPC
2023-01-01 22:30:00,plot_00,False,0,0.0,MPC
2023-01-01 22:30:00,plot_01,False,0,0.0,MPC
2023-01-01 22:30:00,plot_02,False,0,0.0,MPC
2023-01-01 22:30:00,plot_03,False,0,0.0,MPC
2023-01-01 22:30:00,plot_04,False,0,0.0,MPC
2023-01-01 22:30:00,plot_05,False,0,0.0,MPC
2023-01-01 22:30:00,plot_06,False,0,0.0,MPC
2023-01-01 22:30:00,plot_07,False,0,0.0,MPC
2023-01-01 23:00:00,plot_00,False,0,0.0,MPC
2023-01-01 23:00:00,plot_01,False,0,0.0,MPC
2023-01-01 23:00:00,plot_02,False,0,0.0,MPC
2023-01-01 23:00:00,plot_03,False,0,0.0,MPC
2023-01-01 23:00:00,plot_04,False,0,0.0,MPC
2023-01-01 23:00:00,plot_05,False,0,0.0,MPC
2023-01-01 23:00:00,plot_06,False,0,0.0,MPC
2023-01-01 23:00:00,plot_07,False,0,0.0,MPC
2023-01-01 23:30:00,plot_00,False,0,0.0,MPC
2023-01-01 23:30:00,plot_01,False,0,0.0,MPC
2023-01-01 23:30:00,plot_02,False,0,0.0,MPC
2023-01-01 23:30:00,plot_03,False,0,0.0,MPC
2023-01-01 23:30:00,plot_04,False,0,0.0,MPC
2023-01-01 23:30:00,plot_05,False,0,0.0,MPC
2023-01-01 23:30:00,plot_06,False,0,0.0,MPC
2023-01-01 23:30:00,plot_07,False,0,0.0,MPC
